ID,Class,Skill,Talent Point Cost,Talent Level,Tooltip,Talent Level Necessary,Character Level Necessary
811000,Warrior,Death from above,1,14,EP Attack Power increases by 306,35,26
811000,Warrior,Death from above,1,15,EP Attack Power increases by 319,37,26
811000,Warrior,Death from above,1,16,EP Attack Power increases by 332,39,26
811000,Warrior,Death from above,1,17,EP Attack Power increases by 344,41,26
811000,Warrior,Death from above,1,18,EP Attack Power increases by 356,43,26
811000,Warrior,Death from above,1,19,EP Attack Power increases by 367,45,26
811000,Warrior,Death from above,1,20,EP Attack Power increases by 378,47,26
811000,Warrior,Death from above,1,21,EP Attack Power increases by 388,49,26
811000,Warrior,Death from above,1,22,EP Attack Power increases by 398,51,26
811000,Warrior,Death from above,1,23,EP Attack Power increases by 407,53,26
811000,Warrior,Death from above,1,24,EP Attack Power increases by 416,55,26
811000,Warrior,Death from above,1,25,EP Attack Power increases by 425,57,26
811000,Warrior,Death from above,1,26,EP Attack Power increases by 434,59,26
811000,Warrior,Death from above,1,27,EP Attack Power increases by 442,61,26
811000,Warrior,Death from above,1,28,EP Attack Power increases by 450,63,26
811000,Warrior,Death from above,1,29,EP Attack Power increases by 458,65,26
811000,Warrior,Death from above,1,30,EP Attack Power increases by 465,67,26
811000,Warrior,Death from above,1,31,EP Attack Power increases by 473,69,26
811000,Warrior,Death from above,1,32,EP Attack Power increases by 480,71,26
811000,Warrior,Death from above,1,33,EP Attack Power increases by 487,73,26
811000,Warrior,Death from above,1,34,EP Attack Power increases by 494,75,26
811000,Warrior,Death from above,1,35,EP Attack Power increases by 501,77,26
811000,Warrior,Death from above,1,36,EP Attack Power increases by 508,79,26
811000,Warrior,Death from above,1,37,EP Attack Power increases by 514,81,26
811000,Warrior,Death from above,1,38,EP Attack Power increases by 521,83,26
811000,Warrior,Death from above,1,39,EP Attack Power increases by 528,85,26
811000,Warrior,Death from above,1,40,EP Attack Power increases by 534,87,26
811000,Warrior,Death from above,1,41,EP Attack Power increases by 541,89,26
811000,Warrior,Death from above,1,42,EP Attack Power increases by 547,91,26
811000,Warrior,Death from above,1,43,EP Attack Power increases by 553,93,26
811000,Warrior,Death from above,1,44,EP Attack Power increases by 560,95,26
811000,Warrior,Death from above,1,45,EP Attack Power increases by 566,97,26
811000,Warrior,Death from above,1,46,EP Attack Power increases by 572,99,26
811000,Warrior,Death from above,1,47,EP Attack Power increases by 578,101,26
811000,Warrior,Death from above,1,48,EP Attack Power increases by 584,103,26
811000,Warrior,Death from above,1,49,EP Attack Power increases by 591,105,26
811000,Warrior,Death from above,1,50,EP Attack Power increases by 597,107,26
811000,Warrior,Death from above,1,51,EP Attack Power increases by 603,109,26
811000,Warrior,Death from above,1,52,EP Attack Power increases by 609,111,26
811000,Warrior,Death from above,1,53,EP Attack Power increases by 615,113,26
811000,Warrior,Death from above,1,54,EP Attack Power increases by 621,115,26
811000,Warrior,Death from above,1,55,EP Attack Power increases by 627,117,26
811000,Warrior,Death from above,1,56,EP Attack Power increases by 633,119,26
811000,Warrior,Death from above,1,57,EP Attack Power increases by 639,121,26
811000,Warrior,Death from above,1,58,EP Attack Power increases by 645,123,26
811000,Warrior,Death from above,1,59,EP Attack Power increases by 651,125,26
811000,Warrior,Death from above,1,60,EP Attack Power increases by 657,127,26
811000,Warrior,Death from above,1,61,EP Attack Power increases by 663,129,26
811000,Warrior,Death from above,1,62,EP Attack Power increases by 669,131,26
811000,Warrior,Death from above,1,63,EP Attack Power increases by 675,133,26
811000,Warrior,Death from above,1,64,EP Attack Power increases by 681,135,26
811000,Warrior,Death from above,1,65,EP Attack Power increases by 687,137,26
811000,Warrior,Death from above,1,66,EP Attack Power increases by 693,139,26
811000,Warrior,Death from above,1,67,EP Attack Power increases by 699,141,26
811000,Warrior,Death from above,1,68,EP Attack Power increases by 705,143,26
811000,Warrior,Death from above,1,69,EP Attack Power increases by 711,145,26
811000,Warrior,Death from above,1,70,EP Attack Power increases by 717,147,26
811000,Warrior,Death from above,1,71,EP Attack Power increases by 723,149,26
811000,Warrior,Death from above,1,72,EP Attack Power increases by 729,151,26
811000,Warrior,Death from above,1,73,EP Attack Power increases by 735,153,26
811000,Warrior,Death from above,1,74,EP Attack Power increases by 741,155,26
811000,Warrior,Death from above,1,75,EP Attack Power increases by 747,157,26
811000,Warrior,Death from above,1,76,EP Attack Power increases by 753,159,26
811000,Warrior,Death from above,1,77,EP Attack Power increases by 759,161,26
811000,Warrior,Death from above,1,78,EP Attack Power increases by 765,163,26
811000,Warrior,Death from above,1,79,EP Attack Power increases by 771,165,26
811000,Warrior,Death from above,1,80,EP Attack Power increases by 777,167,26
811000,Warrior,Death from above,1,81,EP Attack Power increases by 783,169,26
811000,Warrior,Death from above,1,82,EP Attack Power increases by 789,171,26
811000,Warrior,Death from above,1,83,EP Attack Power increases by 795,173,26
811000,Warrior,Death from above,1,84,EP Attack Power increases by 801,175,26
811000,Warrior,Death from above,1,85,EP Attack Power increases by 807,177,26
811000,Warrior,Death from above,1,86,EP Attack Power increases by 813,179,26
811000,Warrior,Death from above,1,87,EP Attack Power increases by 819,181,26
811000,Warrior,Death from above,1,88,EP Attack Power increases by 825,183,26
811000,Warrior,Death from above,1,89,EP Attack Power increases by 831,185,26
811000,Warrior,Death from above,1,90,EP Attack Power increases by 837,187,26
811000,Warrior,Death from above,1,91,EP Attack Power increases by 843,189,26
811000,Warrior,Death from above,1,92,EP Attack Power increases by 849,191,26
811000,Warrior,Death from above,1,93,EP Attack Power increases by 855,193,26
811000,Warrior,Death from above,1,94,EP Attack Power increases by 861,195,26
811000,Warrior,Death from above,1,95,EP Attack Power increases by 867,197,26
811000,Warrior,Death from above,1,96,EP Attack Power increases by 873,199,26
811000,Warrior,Death from above,1,97,EP Attack Power increases by 879,201,26
811000,Warrior,Death from above,1,98,EP Attack Power increases by 885,203,26
811000,Warrior,Death from above,1,99,EP Attack Power increases by 891,205,26
811110,Warrior,Poison blade,1,1,Damage from poison increases by 7%,8,22
811110,Warrior,Poison blade,1,2,Damage from poison increases by 9%,15,22
811110,Warrior,Poison blade,2,3,Damage from poison increases by 11%,22,22
811110,Warrior,Poison blade,2,4,Damage from poison increases by 13%,29,22
811110,Warrior,Poison blade,3,5,Damage from poison increases by 15%,36,22
811110,Warrior,Poison blade,3,6,Damage from poison increases by 17%,43,22
811110,Warrior,Poison blade,4,7,Damage from poison increases by 19%,50,22
811110,Warrior,Poison blade,4,8,Damage from poison increases by 21%,57,22
811110,Warrior,Poison blade,5,9,Damage from poison increases by 23%,64,22
811110,Warrior,Poison blade,5,10,Damage from poison increases by 25%,71,22
811210,Warrior,Leaping strike,1,1,EP Attack Power increases by 116 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,7,24
811210,Warrior,Leaping strike,1,2,EP Attack Power increases by 225 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,10,24
811210,Warrior,Leaping strike,1,3,EP Attack Power increases by 306 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,13,24
811210,Warrior,Leaping strike,1,4,EP Attack Power increases by 367 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,16,24
811210,Warrior,Leaping strike,2,5,EP Attack Power increases by 416 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,19,24
811210,Warrior,Leaping strike,2,6,EP Attack Power increases by 458 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,22,24
811210,Warrior,Leaping strike,2,7,EP Attack Power increases by 494 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,25,24
811210,Warrior,Leaping strike,2,8,EP Attack Power increases by 528 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,28,24
811210,Warrior,Leaping strike,3,9,EP Attack Power increases by 560 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,31,24
811210,Warrior,Leaping strike,3,10,EP Attack Power increases by 591 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,34,24
811210,Warrior,Leaping strike,3,11,EP Attack Power increases by 621 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,37,24
811210,Warrior,Leaping strike,3,12,EP Attack Power increases by 651 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,40,24
811210,Warrior,Leaping strike,4,13,EP Attack Power increases by 681 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,43,24
811210,Warrior,Leaping strike,4,14,EP Attack Power increases by 711 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,46,24
811210,Warrior,Leaping strike,4,15,EP Attack Power increases by 741 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,49,24
811210,Warrior,Leaping strike,4,16,EP Attack Power increases by 771 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,52,24
811210,Warrior,Leaping strike,5,17,EP Attack Power increases by 801 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,55,24
811210,Warrior,Leaping strike,5,18,EP Attack Power increases by 831 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,58,24
811210,Warrior,Leaping strike,5,19,EP Attack Power increases by 861 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,61,24
811210,Warrior,Leaping strike,5,20,EP Attack Power increases by 891 when successfully hitting knocked-down target. EP Attack Power triples when successfully hitting target with critical hit,64,24
811310,Warrior,Retaliate,1,1,Resets cooldown by 5% chance when knocked-down,4,12
811310,Warrior,Retaliate,1,2,Resets cooldown by 6% chance when knocked-down,9,12
811310,Warrior,Retaliate,1,3,Resets cooldown by 7% chance when knocked-down,14,12
811310,Warrior,Retaliate,2,4,Resets cooldown by 8% chance when knocked-down,19,12
811310,Warrior,Retaliate,2,5,Resets cooldown by 9% chance when knocked-down,24,12
811310,Warrior,Retaliate,2,6,Resets cooldown by 10% chance when knocked-down,29,12
811310,Warrior,Retaliate,3,7,Resets cooldown by 11% chance when knocked-down,34,12
811310,Warrior,Retaliate,3,8,Resets cooldown by 12% chance when knocked-down,39,12
811310,Warrior,Retaliate,3,9,Resets cooldown by 13% chance when knocked-down,44,12
811310,Warrior,Retaliate,4,10,Resets cooldown by 14% chance when knocked-down,49,12
811310,Warrior,Retaliate,4,11,Resets cooldown by 15% chance when knocked-down,54,12
811310,Warrior,Retaliate,4,12,Resets cooldown by 16% chance when knocked-down,59,12
811310,Warrior,Retaliate,5,13,Resets cooldown by 17% chance when knocked-down,64,12
811310,Warrior,Retaliate,5,14,Resets cooldown by 18% chance when knocked-down,69,12
811310,Warrior,Retaliate,5,15,Resets cooldown by 19% chance when knocked-down,74,12
811600,Warrior,Charging slash,1,1,EP Attack Power increases by 32,4,30
811600,Warrior,Charging slash,1,2,EP Attack Power increases by 62,6,30
811600,Warrior,Charging slash,1,3,EP Attack Power increases by 90,8,30
811600,Warrior,Charging slash,1,4,EP Attack Power increases by 116,10,30
811600,Warrior,Charging slash,1,5,EP Attack Power increases by 141,12,30
811600,Warrior,Charging slash,1,6,EP Attack Power increases by 164,14,30
811600,Warrior,Charging slash,1,7,EP Attack Power increases by 186,16,30
811600,Warrior,Charging slash,1,8,EP Attack Power increases by 206,18,30
811600,Warrior,Charging slash,1,9,EP Attack Power increases by 225,20,30
811600,Warrior,Charging slash,1,10,EP Attack Power increases by 243,22,30
811600,Warrior,Charging slash,1,11,EP Attack Power increases by 260,24,30
811600,Warrior,Charging slash,1,12,EP Attack Power increases by 276,26,30
811600,Warrior,Charging slash,1,13,EP Attack Power increases by 291,28,30
811600,Warrior,Charging slash,1,14,EP Attack Power increases by 306,30,30
811600,Warrior,Charging slash,1,15,EP Attack Power increases by 319,32,30
811600,Warrior,Charging slash,1,16,EP Attack Power increases by 332,34,30
811600,Warrior,Charging slash,1,17,EP Attack Power increases by 344,36,30
811600,Warrior,Charging slash,1,18,EP Attack Power increases by 356,38,30
811600,Warrior,Charging slash,1,19,EP Attack Power increases by 367,40,30
811600,Warrior,Charging slash,1,20,EP Attack Power increases by 378,42,30
811600,Warrior,Charging slash,1,21,EP Attack Power increases by 388,44,30
811600,Warrior,Charging slash,1,22,EP Attack Power increases by 398,46,30
811600,Warrior,Charging slash,1,23,EP Attack Power increases by 407,48,30
811600,Warrior,Charging slash,1,24,EP Attack Power increases by 416,50,30
811600,Warrior,Charging slash,1,25,EP Attack Power increases by 425,52,30
